ID;;;;;;TITRE;FLAG;;;;;
173;L'Italien;images/Synopsis/L'Italien_Synopsis.txt;2010;-;Pathe Distribution;L'Italien;#N/A;1 nomination;images/IMAGESJPEG_600_800/L'Italien.jpg;images/IMAGESPNG_100_100/L'Italien.png;14 juillet 2010 (1h42min);Olivier Baroux
174;Little+Miss+Sunshine;images/Synopsis/Little+Miss+Sunshine_Synopsis.txt;2006;8 000 000 USD;Twentieth Century Fox France;Little Miss Sunshine;YES;13 prix et 17 nominations;images/IMAGESJPEG_600_800/Little+Miss+Sunshine.jpg;images/IMAGESPNG_100_100/Little+Miss+Sunshine.png;6 septembre 2006 (1h40min);Jonathan Dayton
175;LMDF;images/Synopsis/LMDF_Synopsis.txt;2012;;Mars Distribution;LMDF;#N/A;;images/IMAGESJPEG_600_800/LMDF.jpg;images/IMAGESPNG_100_100/LMDF.png;2 octobre 2013 (1h32min);Alexandre Coffre
176;Love+And+Other+Drugs;images/Synopsis/Love+And+Other+Drugs_Synopsis.txt;2010;US$ 30 millhões;Twentieth Century Fox France;Love And Other Drugs;YES;2 nominations;images/IMAGESJPEG_600_800/Love+And+Other+Drugs.jpg;images/IMAGESPNG_100_100/Love+And+Other+Drugs.png;29 decembre 2010 (1h52min);Edward Zwick
177;Love+&+the+city;images/Synopsis/Love+&+the+city_Synopsis.txt;2012;;Mars Distribution;Love & the city;YES;;images/IMAGESJPEG_600_800/Love+&+the+city.jpg;images/IMAGESPNG_100_100/Love+&+the+city.png;2 octobre 2013 (1h32min);Alexandre Coffre
178;L'univers+de+Stephen+Hawking+-+Voyager+à+travers+le+temps;images/Synopsis/L'univers+de+Stephen+Hawking+-+Voyager+à+travers+le+temps_Synopsis.txt;2012;;Mars Distribution;L'univers de Stephen Hawking - Voyager à travers le temps;#N/A;;images/IMAGESJPEG_600_800/L'univers+de+Stephen+Hawking+-+Voyager+à+travers+le+temps.jpg;images/IMAGESPNG_100_100/L'univers+de+Stephen+Hawking+-+Voyager+à+travers+le+temps.png;2 octobre 2013 (1h32min);Alexandre Coffre
179;macgrube;images/Synopsis/macgrube_Synopsis.txt;2012;;Mars Distribution;macgrube;#N/A;;images/IMAGESJPEG_600_800/macgrube.jpg;images/IMAGESPNG_100_100/macgrube.png;2 octobre 2013 (1h32min);Alexandre Coffre
180;Machete;images/Synopsis/Machete_Synopsis.txt;2013;;Wild Bunch Distribution;Machete;YES;;images/IMAGESJPEG_600_800/Machete.jpg;images/IMAGESPNG_100_100/Machete.png;1 decembre 2010 (1h45min);Robert Rodriguez
181;Manhattan;images/Synopsis/Manhattan_Synopsis.txt;1979;-;-;Manhattan;#N/A;4 prix et 7 nominations;images/IMAGESJPEG_600_800/Manhattan.jpg;images/IMAGESPNG_100_100/Manhattan.png; 5 decembre 1979 (1h36min);Woody Allen
182;Ma+Prof+Est+Une+BomBe;images/Synopsis/Ma+Prof+Est+Une+BomBe_Synopsis.txt;2008;-;-;Ma Prof Est Une BomBe;YES;;images/IMAGESJPEG_600_800/Ma+Prof+Est+Une+BomBe.jpg;images/IMAGESPNG_100_100/Ma+Prof+Est+Une+BomBe.png; 3 juillet 2012 - en DVD (1h30min);Luca Biglione
183;Marie+Antoinette;images/Synopsis/Marie+Antoinette_Synopsis.txt;2005;40 000 000 USD;Pathe Distribution;Marie Antoinette;YES;2 prix et 11 nominations;images/IMAGESJPEG_600_800/Marie+Antoinette.jpg;images/IMAGESPNG_100_100/Marie+Antoinette.png;24 mai 2006 (2h3min);Sofia Coppola
184;Mauvaise+foi;images/Synopsis/Mauvaise+foi_Synopsis.txt;2006;4 800 000 EUR;Wild Bunch Distribution;Mauvaise foi;YES;5 prix et 10 nominations;images/IMAGESJPEG_600_800/Mauvaise+foi.jpg;images/IMAGESPNG_100_100/Mauvaise+foi.png;6 decembre 2006 (1h28min);Roschdy Zem
185;Max+Payne;images/Synopsis/Max+Payne_Synopsis.txt;2008;35 000 000 USD;Twentieth Century Fox France;Max Payne;#N/A;1 nomination;images/IMAGESJPEG_600_800/Max+Payne.jpg;images/IMAGESPNG_100_100/Max+Payne.png;12 novembre 2008 (1h40min);John Moore
186;Megamind+2010;images/Synopsis/Megamind+2010_Synopsis.txt;2012;;Mars Distribution;Megamind 2010;#N/A;;images/IMAGESJPEG_600_800/Megamind+2010.jpg;images/IMAGESPNG_100_100/Megamind+2010.png;2 octobre 2013 (1h32min);Alexandre Coffre
187;Memoire+D'une+Geisha;images/Synopsis/Memoire+D'une+Geisha_Synopsis.txt;2004;85 000 000 USD;Mars Distribution;Memoire D'une Geisha;#N/A;7 prix et 9 nominations;images/IMAGESJPEG_600_800/Memoire+D'une+Geisha.jpg;images/IMAGESPNG_100_100/Memoire+D'une+Geisha.png;1 mars 2006 (2h20min);Rob Marshall
188;Mensonges+d'Etat;images/Synopsis/Mensonges+d'Etat_Synopsis.txt;2008;70 000 000 USD;Warner Bros. France;Mensonges d'Etat;#N/A;;images/IMAGESJPEG_600_800/Mensonges+d'Etat.jpg;images/IMAGESPNG_100_100/Mensonges+d'Etat.png;5 novembre 2008 (2h8min);Ridley Scott
189;Mesrine+L'ennemi+Public+Numero+1;images/Synopsis/Mesrine+L'ennemi+Public+Numero+1_Synopsis.txt;2008;20 000 000 EUR;Pathe Distribution;Mesrine L'ennemi Public Numero 1;#N/A;7 prix et 10 nominations;images/IMAGESJPEG_600_800/Mesrine+L'ennemi+Public+Numero+1.jpg;images/IMAGESPNG_100_100/Mesrine+L'ennemi+Public+Numero+1.png;19 novembre 2008 (2h10min);Jean-Francois Richet
190;Mise+a+Prix;images/Synopsis/Mise+a+Prix_Synopsis.txt;2010;-;-;Mise a Prix;#N/A;;images/IMAGESJPEG_600_800/Mise+a+Prix.jpg;images/IMAGESPNG_100_100/Mise+a+Prix.png;27 avril 2010 - en DVD (1h26min);P.J. Pesce
191;Miss+Detective;images/Synopsis/Miss+Detective_Synopsis.txt;2000;45 000 000 USD;Warner Bros. France;Miss Detective;#N/A;2 nominations;images/IMAGESJPEG_600_800/Miss+Detective.jpg;images/IMAGESPNG_100_100/Miss+Detective.png;4 avril 2001 (1h49min);Donald Petrie
192;Mon+babysitter;images/Synopsis/Mon+babysitter_Synopsis.txt;2009;-;Rezo Films;Mon babysitter;#N/A;;images/IMAGESJPEG_600_800/Mon+babysitter.jpg;images/IMAGESPNG_100_100/Mon+babysitter.png;17 novembre 2010 (1h34min);Bart Freundlich
193;MONGOL;images/Synopsis/MONGOL_Synopsis.txt;2007;-;Metropolitan FilmExport;MONGOL;#N/A;2 nominations;images/IMAGESJPEG_600_800/MONGOL.jpg;images/IMAGESPNG_100_100/MONGOL.png;9 avril 2008 (2h4min);Sergey Bodrov
194;No+Limit;images/Synopsis/No+Limit_Synopsis.txt;2010;-;-;No Limit;YES;;images/IMAGESJPEG_600_800/No+Limit.jpg;images/IMAGESPNG_100_100/No+Limit.png;19 octobre 2010 - en DVD (1h37min);Gregor Jordan
195;Nos+Amis+Les+Flics;images/Synopsis/Nos+Amis+Les+Flics_Synopsis.txt;2003;;TFM Distribution;Nos Amis Les Flics;YES;;images/IMAGESJPEG_600_800/Nos+Amis+Les+Flics.jpg;images/IMAGESPNG_100_100/Nos+Amis+Les+Flics.png;4 aout 2004 (1h30min);Bob Swaim
196;Nos+Amis+Les+Terriens;images/Synopsis/Nos+Amis+Les+Terriens_Synopsis.txt;2006;-;Les Films 13;Nos Amis Les Terriens;YES;2 nominations;images/IMAGESJPEG_600_800/Nos+Amis+Les+Terriens.jpg;images/IMAGESPNG_100_100/Nos+Amis+Les+Terriens.png; 18 avril 2007 (1h25min);Bernard Werber
197;One+Flew+Over+The+Cuckoo's+Nest;images/Synopsis/One+Flew+Over+The+Cuckoo's+Nest_Synopsis.txt;1975;4 4 000 000 USD;-;One Flew Over The Cuckoo's Nest;#N/A;15 prix et 4 nominations;images/IMAGESJPEG_600_800/One+Flew+Over+The+Cuckoo's+Nest.jpg;images/IMAGESPNG_100_100/One+Flew+Over+The+Cuckoo's+Nest.png;1 mars 1976 (2h9min);Milos Forman
198;Orange+mecanique;images/Synopsis/Orange+mecanique_Synopsis.txt;1971;2 200 000 USD;Warner Bros. France;Orange mecanique;YES;9 nominations;images/IMAGESJPEG_600_800/Orange+mecanique.jpg;images/IMAGESPNG_100_100/Orange+mecanique.png; 21 avril 1972 (2h16min);Stanley Kubrick
199;OSS+117+-+Rio+ne+repond+plus;images/Synopsis/OSS+117+-+Rio+ne+repond+plus_Synopsis.txt;2008;20 000 000 EUR;Gaumont;OSS 117 - Rio ne repond plus;#N/A;4 nominations;images/IMAGESJPEG_600_800/OSS+117+-+Rio+ne+repond+plus.jpg;images/IMAGESPNG_100_100/OSS+117+-+Rio+ne+repond+plus.png;15 avril 2009 (1h40min);Michel Hazanavicius
200;Panique+aux+Funerailles;images/Synopsis/Panique+aux+Funerailles_Synopsis.txt;2010;-;-;Panique aux Funerailles;YES;;images/IMAGESJPEG_600_800/Panique+aux+Funerailles.jpg;images/IMAGESPNG_100_100/Panique+aux+Funerailles.png;22 septembre 2010 - en DVD (1h30min);Neil LaBute
201;Pan's+Labyrinth;images/Synopsis/Pan's+Labyrinth_Synopsis.txt;2006;13 5 000 000 USD;Wild Bunch Distribution;Pan's Labyrinth;#N/A;13 prix et 22 nominations;images/IMAGESJPEG_600_800/Pan's+Labyrinth.jpg;images/IMAGESPNG_100_100/Pan's+Labyrinth.png;1 novembre 2006 (1h52min);Guillermo del Toro
202;Paul;images/Synopsis/Paul_Synopsis.txt;2011;;Universal Pictures International France;Paul;YES;;images/IMAGESJPEG_600_800/Paul.jpg;images/IMAGESPNG_100_100/Paul.png;2 mars 2011 (1h42min);Greg Mottola
203;Pour+Le+Meilleur+Et+Pour+Le+Rire;images/Synopsis/Pour+Le+Meilleur+Et+Pour+Le+Rire_Synopsis.txt;2002;US$ 18 000 000;UFD;Pour Le Meilleur Et Pour Le Rire;YES;;images/IMAGESJPEG_600_800/Pour+Le+Meilleur+Et+Pour+Le+Rire.jpg;images/IMAGESPNG_100_100/Pour+Le+Meilleur+Et+Pour+Le+Rire.png; 9 juillet 2003 (1h36min);Shawn Levy
204;Predictions;images/Synopsis/Predictions_Synopsis.txt;2009;50 000 000 USD;SND;Predictions;#N/A;;images/IMAGESJPEG_600_800/Predictions.jpg;images/IMAGESPNG_100_100/Predictions.png;1 avril 2009 (2h1min);Alex Proyas
205;Prince+of+Persia++les+sables+du+temps;images/Synopsis/Prince+of+Persia++les+sables+du+temps_Synopsis.txt;2010;200 000 000 USD;Walt Disney Studios Motion Pictures France;Prince of Persia  les sables du temps;#N/A;;images/IMAGESJPEG_600_800/Prince+of+Persia++les+sables+du+temps.jpg;images/IMAGESPNG_100_100/Prince+of+Persia++les+sables+du+temps.png;26 mai 2010 (2h6min);Mike Newell
206;P+S+I+Love+You;images/Synopsis/P+S+I+Love+You_Synopsis.txt;2009;40 000 000 USD;Paramount Pictures France;P S I Love You;#N/A;1 nomination;images/IMAGESJPEG_600_800/P+S+I+Love+You.jpg;images/IMAGESPNG_100_100/P+S+I+Love+You.png;29 juillet 2009 (1h45min);John Hamburg
207;Ramona+et+Beezus;images/Synopsis/Ramona+et+Beezus_Synopsis.txt;2010;-;Twentieth Century Fox France;Ramona et Beezus;#N/A;;images/IMAGESJPEG_600_800/Ramona+et+Beezus.jpg;images/IMAGESPNG_100_100/Ramona+et+Beezus.png;19 janvier 2011 (1h43min);Elizabeth Allen
208;Rec+2007;images/Synopsis/Rec+2007_Synopsis.txt;2012;;Mars Distribution;Rec 2007;#N/A;;images/IMAGESJPEG_600_800/Rec+2007.jpg;images/IMAGESPNG_100_100/Rec+2007.png;2 octobre 2013 (1h32min);Alexandre Coffre
209;Religolo;images/Synopsis/Religolo_Synopsis.txt;2008;-;Metropolitan FilmExport;Religolo;YES;;images/IMAGESJPEG_600_800/Religolo.jpg;images/IMAGESPNG_100_100/Religolo.png;21 janvier 2009 (1h40min);Larry Charles
210;Rendez+vous+l'ete+prochain;images/Synopsis/Rendez+vous+l'ete+prochain_Synopsis.txt;2010;-;Le Pacte;Rendez vous l'ete prochain;#N/A;5 nominations;images/IMAGESJPEG_600_800/Rendez+vous+l'ete+prochain.jpg;images/IMAGESPNG_100_100/Rendez+vous+l'ete+prochain.png;29 decembre 2010 (1h31min);Philip Seymour Hoffman
211;Requiem+for+a+Dream;images/Synopsis/Requiem+for+a+Dream_Synopsis.txt;2000;4 500 000 USD;Sagittaire Films;Requiem for a Dream;YES;2 nominations;images/IMAGESJPEG_600_800/Requiem+for+a+Dream.jpg;images/IMAGESPNG_100_100/Requiem+for+a+Dream.png;21 mars 2001 (1h50min);Darren Aronofsky
212;Robin+des+Bois;images/Synopsis/Robin+des+Bois_Synopsis.txt;2010;200 000 000 USD;Universal Pictures International France;Robin des Bois;YES;1 nomination;images/IMAGESJPEG_600_800/Robin+des+Bois.jpg;images/IMAGESPNG_100_100/Robin+des+Bois.png;12 mai 2010 (2h20min);Ridley Scott
213;RTT;images/Synopsis/RTT_Synopsis.txt;2008;;StudioCanal;RTT;YES;;images/IMAGESJPEG_600_800/RTT.jpg;images/IMAGESPNG_100_100/RTT.png;9 decembre 2009 (1h28min);Frederic Berthe
214;Salt;images/Synopsis/Salt_Synopsis.txt;2010;110 000 000 USD;Sony Pictures Releasing France;Salt;YES;1 nomination;images/IMAGESJPEG_600_800/Salt.jpg;images/IMAGESPNG_100_100/Salt.png;25 aout 2010 (1h41min);Phillip Noyce
215;Saw+I;images/Synopsis/Saw+I_Synopsis.txt;2006;10 000 000 USD;Metropolitan FilmExport;Saw I;YES;3 nominations;images/IMAGESJPEG_600_800/Saw+I.jpg;images/IMAGESPNG_100_100/Saw+I.png;22 novembre 2006 (1h47min);Darren Lynn Bousman
216;Shaun+Of+The+Dead;images/Synopsis/Shaun+Of+The+Dead_Synopsis.txt;2004;;Rogue Pictures;Shaun Of The Dead;#N/A;;images/IMAGESJPEG_600_800/Shaun+Of+The+Dead.jpg;images/IMAGESPNG_100_100/Shaun+Of+The+Dead.png;27 juillet 2005 (1h39min);Edgar Wright
217;Sheitan;images/Synopsis/Sheitan_Synopsis.txt;2005;-;Mars Distribution;Sheitan;#N/A;1 nomination;images/IMAGESJPEG_600_800/Sheitan.jpg;images/IMAGESPNG_100_100/Sheitan.png;1 fevrier 2006 (1h35min);Kim Chapiron
218;Shutter+Island;images/Synopsis/Shutter+Island_Synopsis.txt;2010;;Paramount Pictures France;Shutter Island;YES;;images/IMAGESJPEG_600_800/Shutter+Island.jpg;images/IMAGESPNG_100_100/Shutter+Island.png;24 fevrier 2010 (2h17min);Martin Scorsese
219;Slevin;images/Synopsis/Slevin_Synopsis.txt;2006;-;Metropolitan FilmExport;Slevin;YES;;images/IMAGESJPEG_600_800/Slevin.jpg;images/IMAGESPNG_100_100/Slevin.png;28 juin 2006 (1h48min);Paul McGuigan
220;Slumdog+Millionaire;images/Synopsis/Slumdog+Millionaire_Synopsis.txt;2008;15 000 000 USD;Pathe Distribution;Slumdog Millionaire;YES;26 prix et 17 nominations;images/IMAGESJPEG_600_800/Slumdog+Millionaire.jpg;images/IMAGESPNG_100_100/Slumdog+Millionaire.png;14 janvier 2009 (2h0min);Danny Boyle
221;spiderman+3;images/Synopsis/spiderman+3_Synopsis.txt;2007;258 000 000 USD;Gaumont Columbia Tristar Films;spiderman 3;YES;1 prix et 11 nominations;images/IMAGESJPEG_600_800/spiderman+3.jpg;images/IMAGESPNG_100_100/spiderman+3.png;1 mai 2007 (2h19min);Sam Raimi
222;Summer+Wars;images/Synopsis/Summer+Wars_Synopsis.txt;2009;-;Eurozoom;Summer Wars;YES;3 nominations;images/IMAGESJPEG_600_800/Summer+Wars.jpg;images/IMAGESPNG_100_100/Summer+Wars.png;9 juin 2010 (1h54min);Mamoru Hosoda
223;SWAT+;images/Synopsis/SWAT+_Synopsis.txt;2003;80 000 000 USD;Columbia TriStar Films;SWAT ;#N/A;;images/IMAGESJPEG_600_800/SWAT+.jpg;images/IMAGESPNG_100_100/SWAT+.png; 3 decembre 2003 (1h57min);Clark Johnson
224;Sweet+and+Lowdown;images/Synopsis/Sweet+and+Lowdown_Synopsis.txt;1999;US$ 29 7 000 000;Pyramide Distribution;Sweet and Lowdown;#N/A;4 nominations;images/IMAGESJPEG_600_800/Sweet+and+Lowdown.jpg;images/IMAGESPNG_100_100/Sweet+and+Lowdown.png;26 janvier 2000 (1h35min);Woody Allen
225;The+Devils+Double;images/Synopsis/The+Devils+Double_Synopsis.txt;2011;;-;The Devils Double;YES;;images/IMAGESJPEG_600_800/The+Devils+Double.jpg;images/IMAGESPNG_100_100/The+Devils+Double.png;2 mai 2012 - en DVD (1h49min);Lee Tamahori
226;The+Expendables;images/Synopsis/The+Expendables_Synopsis.txt;2010;80 000 000 USD;Metropolitan FilmExport;The Expendables;YES;1 nomination;images/IMAGESJPEG_600_800/The+Expendables.jpg;images/IMAGESPNG_100_100/The+Expendables.png;18 aout 2010 (1h45min);Sylvester Stallone
227;The+Girl+Next+Door;images/Synopsis/The+Girl+Next+Door_Synopsis.txt;2007;;-;The Girl Next Door;YES;;images/IMAGESJPEG_600_800/The+Girl+Next+Door.jpg;images/IMAGESPNG_100_100/The+Girl+Next+Door.png;3 mars 2009 - en DVD (1h31min);Gregory Wilson
228;The+Grudge+2;images/Synopsis/The+Grudge+2_Synopsis.txt;2006;-;Metropolitan FilmExport;The Grudge 2;YES;2 nominations;images/IMAGESJPEG_600_800/The+Grudge+2.jpg;images/IMAGESPNG_100_100/The+Grudge+2.png;27 decembre 2006 (1h42min);Takashi Shimizu
229;The+Joneses;images/Synopsis/The+Joneses_Synopsis.txt;2009;5 000 000 USD;UGC Ph;The Joneses;YES;4 nominations;images/IMAGESJPEG_600_800/The+Joneses.jpg;images/IMAGESPNG_100_100/The+Joneses.png;17 novembre 2010 (1h36min);Derrick Borte
230;themist;images/Synopsis/themist_Synopsis.txt;2007;18 000 000 USD;TFM Distribution;themist;#N/A;1 prix et 2 nominations;images/IMAGESJPEG_600_800/themist.jpg;images/IMAGESPNG_100_100/themist.png;27 fevrier 2008 (2h0min);Frank Darabont
231;The+Notebook;images/Synopsis/The+Notebook_Synopsis.txt;2004;30 000 000 USD;Metropolitan FilmExport;The Notebook;#N/A;;images/IMAGESJPEG_600_800/The+Notebook.jpg;images/IMAGESPNG_100_100/The+Notebook.png;8 septembre 2004 (2h1min);Nick Cassavetes
232;The+Switch;images/Synopsis/The+Switch_Synopsis.txt;2010;19 000 000 USD;Metropolitan FilmExport;The Switch;YES;1 nomination;images/IMAGESJPEG_600_800/The+Switch.jpg;images/IMAGESPNG_100_100/The+Switch.png; 25 aout 2010 (1h42min);Josh Gordon
233;The+Ten;images/Synopsis/The+Ten_Synopsis.txt;1956;13 500 000 USD;Swashbuckler Films;The Ten;YES;1 nomination;images/IMAGESJPEG_600_800/The+Ten.jpg;images/IMAGESPNG_100_100/The+Ten.png;inconnue (1h33min);David Wain
234;The+Tourist;images/Synopsis/The+Tourist_Synopsis.txt;2010;100 000 000 USD;StudioCanal;The Tourist;YES;3 nominations;images/IMAGESJPEG_600_800/The+Tourist.jpg;images/IMAGESPNG_100_100/The+Tourist.png;15 decembre 2010 (1h43min);Florian Henckel von Donnersmarck
235;The+Visitor;images/Synopsis/The+Visitor_Synopsis.txt;2007;-;TFM Distribution;The Visitor;#N/A;2 prix et 8 nominations;images/IMAGESJPEG_600_800/The+Visitor.jpg;images/IMAGESPNG_100_100/The+Visitor.png;29 octobre 2008 (1h45min);Thomas McCarthy
236;The+Worlds+Greatest+Dad;images/Synopsis/The+Worlds+Greatest+Dad_Synopsis.txt;2009;;-;The Worlds Greatest Dad;YES;;images/IMAGESJPEG_600_800/The+Worlds+Greatest+Dad.jpg;images/IMAGESPNG_100_100/The+Worlds+Greatest+Dad.png;prochainement (1h38min);Bobcat Goldthwait
237;The+Wrestler;images/Synopsis/The+Wrestler_Synopsis.txt;2008;6 000 000 USD;Mars Distribution;The Wrestler;#N/A;7 prix et 8 nominations;images/IMAGESJPEG_600_800/The+Wrestler.jpg;images/IMAGESPNG_100_100/The+Wrestler.png;18 fevrier 2009 (1h45min);Darren Aronofsky
238;TiMER;images/Synopsis/TiMER_Synopsis.txt;2009;;-;TiMER;YES;;images/IMAGESJPEG_600_800/TiMER.jpg;images/IMAGESPNG_100_100/TiMER.png; 21 juin 2013 - en DVD (1h40min);Jac Schaeffer
239;Titanic+II;images/Synopsis/Titanic+II_Synopsis.txt;2012;;Mars Distribution;Titanic II;#N/A;;images/IMAGESJPEG_600_800/Titanic+II.jpg;images/IMAGESPNG_100_100/Titanic+II.png;2 octobre 2013 (1h32min);Alexandre Coffre
240;Tout+sur+Jamel;images/Synopsis/Tout+sur+Jamel_Synopsis.txt;2012;;Mars Distribution;Tout sur Jamel;#N/A;;images/IMAGESJPEG_600_800/Tout+sur+Jamel.jpg;images/IMAGESPNG_100_100/Tout+sur+Jamel.png;2 octobre 2013 (1h32min);Alexandre Coffre
241;Toy+Boy;images/Synopsis/Toy+Boy_Synopsis.txt;2009;-;MK2 Diffusion;Toy Boy;YES;;images/IMAGESJPEG_600_800/Toy+Boy.jpg;images/IMAGESPNG_100_100/Toy+Boy.png;8 juillet 2009 (1h35min);David MacKenzie
242;ts+uj+ht+up+leloup+enjoy;images/Synopsis/ts+uj+ht+up+leloup+enjoy_Synopsis.txt;2012;;Mars Distribution;ts uj ht up leloup enjoy;#N/A;;images/IMAGESJPEG_600_800/ts+uj+ht+up+leloup+enjoy.jpg;images/IMAGESPNG_100_100/ts+uj+ht+up+leloup+enjoy.png;;
243;Twilight+3;images/Synopsis/Twilight+3_Synopsis.txt;2010;68 000 000 USD;SND;Twilight 3;YES;6 prix et 9 nominations;images/IMAGESJPEG_600_800/Twilight+3.jpg;images/IMAGESPNG_100_100/Twilight+3.png;7 juillet 2010 (2h4min);David Slade
244;TWILIGHTX;images/Synopsis/TWILIGHTX_Synopsis.txt;2008;37 000 000 USD;SND;TWILIGHTX;#N/A;5 prix et 2 nominations;images/IMAGESJPEG_600_800/TWILIGHTX.jpg;images/IMAGESPNG_100_100/TWILIGHTX.png; 7 janvier 2009 (2h10min);Catherine Hardwicke
245;Une+Annee+De+Beaux+Gosses;images/Synopsis/Une+Annee+De+Beaux+Gosses_Synopsis.txt;2012;;Mars Distribution;Une Annee De Beaux Gosses;#N/A;;images/IMAGESJPEG_600_800/Une+Annee+De+Beaux+Gosses.jpg;images/IMAGESPNG_100_100/Une+Annee+De+Beaux+Gosses.png;2 octobre 2013 (1h32min);Alexandre Coffre
246;Une+famille+tres+moderne;images/Synopsis/Une+famille+tres+moderne_Synopsis.txt;2010;19 000 000 USD;Metropolitan FilmExport;Une famille tres moderne;#N/A;1 nomination;images/IMAGESJPEG_600_800/Une+famille+tres+moderne.jpg;images/IMAGESPNG_100_100/Une+famille+tres+moderne.png; 25 aout 2010 (1h42min);Josh Gordon
247;Un+Jour+Sur+Terre;images/Synopsis/Un+Jour+Sur+Terre_Synopsis.txt;2007;40 000 000 USD;Gaumont Distribution;Un Jour Sur Terre;#N/A;;images/IMAGESJPEG_600_800/Un+Jour+Sur+Terre.jpg;images/IMAGESPNG_100_100/Un+Jour+Sur+Terre.png; 10 octobre 2007 (1h30min);Alastair Fothergill
248;valkyrie;images/Synopsis/valkyrie_Synopsis.txt;2008;95 000 000 USD;TFM Distribution;valkyrie;YES;;images/IMAGESJPEG_600_800/valkyrie.jpg;images/IMAGESPNG_100_100/valkyrie.png;28 janvier 2009 (1h50min);Bryan Singer
249;Valse+avec+Bachir;images/Synopsis/Valse+avec+Bachir_Synopsis.txt;2008;1 500 000 USD;Le Pacte;Valse avec Bachir;YES;5 prix et 18 nominations;images/IMAGESJPEG_600_800/Valse+avec+Bachir.jpg;images/IMAGESPNG_100_100/Valse+avec+Bachir.png;25 juin 2008 (1h27min);Ari Folman
250;Va+Vis+Et+Deviens;images/Synopsis/Va+Vis+Et+Deviens_Synopsis.txt;2005;5 330 000 EUR;Les Films du Losange;Va Vis Et Deviens;#N/A;2 prix et 5 nominations;images/IMAGESJPEG_600_800/Va+Vis+Et+Deviens.jpg;images/IMAGESPNG_100_100/Va+Vis+Et+Deviens.png;30 mars 2005 (2h20min);Radu Mihaileanu
251;Venus+Noir;images/Synopsis/Venus+Noir_Synopsis.txt;2012;;Mars Distribution;Venus Noir;YES;;images/IMAGESJPEG_600_800/Venus+Noir.jpg;images/IMAGESPNG_100_100/Venus+Noir.png;2 octobre 2013 (1h32min);Alexandre Coffre
252;Very+Bad+Cops;images/Synopsis/Very+Bad+Cops_Synopsis.txt;2010;100 000 000 USD;Sony Pictures Releasing France;Very Bad Cops;YES;;images/IMAGESJPEG_600_800/Very+Bad+Cops.jpg;images/IMAGESPNG_100_100/Very+Bad+Cops.png; 27 octobre 2010 (1h47min);Adam McKay
253;Very+Bad+Things;images/Synopsis/Very+Bad+Things_Synopsis.txt;1998;10 000 000 USD;SND;Very Bad Things;YES;1 prix et 4 nominations;images/IMAGESJPEG_600_800/Very+Bad+Things.jpg;images/IMAGESPNG_100_100/Very+Bad+Things.png;17 fevrier 1999 (1h40min);Peter Berg
254;Volt++Star+Malgre+Lui;images/Synopsis/Volt++Star+Malgre+Lui_Synopsis.txt;2008;150 000 000 USD;Walt Disney Studios Motion Pictures France;Volt  Star Malgre Lui;#N/A;9 nominations;images/IMAGESJPEG_600_800/Volt++Star+Malgre+Lui.jpg;images/IMAGESPNG_100_100/Volt++Star+Malgre+Lui.png;4 fevrier 2009 (1h35min);Chris Williams
255;Volver;images/Synopsis/Volver_Synopsis.txt;2005;-;Pathe Distribution;Volver;YES;13 prix et 17 nominations;images/IMAGESJPEG_600_800/Volver.jpg;images/IMAGESPNG_100_100/Volver.png;19 mai 2006 (2h1min);Pedro Almodóvar
256;Wall+Street+l'argent+ne+dort+jamais;images/Synopsis/Wall+Street+l'argent+ne+dort+jamais_Synopsis.txt;2010;70 000 000 USD;Twentieth Century Fox France;Wall Street l'argent ne dort jamais;#N/A;1 nomination;images/IMAGESJPEG_600_800/Wall+Street+l'argent+ne+dort+jamais.jpg;images/IMAGESPNG_100_100/Wall+Street+l'argent+ne+dort+jamais.png;29 septembre 2010 (2h11min);Oliver Stone
257;Wall+Street+Money+Never+Sleeps;images/Synopsis/Wall+Street+Money+Never+Sleeps_Synopsis.txt;2010;70 000 000 USD;Twentieth Century Fox France;Wall Street Money Never Sleeps;#N/A;1 nomination;images/IMAGESJPEG_600_800/Wall+Street+Money+Never+Sleeps.jpg;images/IMAGESPNG_100_100/Wall+Street+Money+Never+Sleeps.png;29 septembre 2010 (2h11min);Oliver Stone
258;We+Own+The+Night;images/Synopsis/We+Own+The+Night_Synopsis.txt;2007;28 000 000 USD;Wild Bunch Distribution;We Own The Night;#N/A;11 nominations;images/IMAGESJPEG_600_800/We+Own+The+Night.jpg;images/IMAGESPNG_100_100/We+Own+The+Night.png;28 novembre 2007 (1h54min);James Gray
259;W+T;images/Synopsis/W+T_Synopsis.txt;2012;;Mars Distribution;W T;#N/A;;images/IMAGESJPEG_600_800/W+T.jpg;images/IMAGESPNG_100_100/W+T.png;2 octobre 2013 (1h32min);Alexandre Coffre
260;You+Again+2010;images/Synopsis/You+Again+2010_Synopsis.txt;2012;;Mars Distribution;You Again 2010;#N/A;;images/IMAGESJPEG_600_800/You+Again+2010.jpg;images/IMAGESPNG_100_100/You+Again+2010.png;2 octobre 2013 (1h32min);Alexandre Coffre
261;Zodiac;images/Synopsis/Zodiac_Synopsis.txt;2007;85 000 000 USD;Warner Bros. France;Zodiac;YES;11 nominations;images/IMAGESJPEG_600_800/Zodiac.jpg;images/IMAGESPNG_100_100/Zodiac.png; 17 mai 2007 (2h36min);David Fincher
